water_source_clean,water_source_category,water_tech_clean,clean_adm1,clean_adm2,clean_adm3,status_clean,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,local_population,served_population,crucialness,pressure,staleness_score,latitude,longitude,chirps_30_precipitation,ndvi_30_NDVI,lst_30_LST_Day_1km,pop_population,risk_score
Borehole/Tubewell,Well,Public Tapstand,Busia,Funyula,Ageng'A Nanguba,Non-Functional,15338.808731470452,758.0463541222704,5485.13086706318,27724.931889191936,15143.913165859214,1342.0,350.0,0.2608047690014903,1.1666666666666667,95.11163322434358,0.216893,34.095364,3.140995740890503,0.73685,25.400000000000038,3.446507453918457,2
Borehole/Tubewell,Well,Hand Pump - Afridev,Kisumu,Seme,Central Seme,Functional,15414.986438744358,27.069709814877992,2781.7531468326733,29705.857907239253,21657.991137844427,1866.0,568.0,0.3043944265809217,1.893333333333333,24.991789474746163,-0.098904,34.487354,2.160118818283081,0.72755,25.110000000000014,5.022836685180664,2
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Makueni,Mbooni,Waia-Kako,"Functional, not in use",32741.83173561388,4296.244975373612,2933.738990646141,44744.83097363112,7653.988928191663,319.0,230.0,0.7210031347962382,1.1566666666666667,67.71119080804408,-1.711578,37.620937,0.3963629305362701,0.6875,23.475000000000023,1.3753949403762815,0
Borehole/Tubewell,Well,Motorized Pump - Electric,Siaya,Ugenya,East Ugenya,Non-Functional,9518.81684483899,6876.747578453594,120.5997495695028,35864.412281780395,9837.654082927833,1001.0,329.0,0.3286713286713286,1.096666666666667,95.11163322434358,0.259772,34.337856,5.008832931518555,0.7573000000000001,24.795000000000016,2.7347683906555176,1
Protected Well,Well,Hand Pump - India Mark,Kisumu,Nyando,Kobura,Non-Functional,3298.4549628060004,8834.955224530273,1433.4582339385252,18600.08667127749,1438.8779566878036,1803.0,275.0,0.1525235718247365,0.9166666666666666,24.67088020333949,-0.172953,34.90609,2.2085249423980717,0.6505500000000001,26.230000000000015,9.1281156539917,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama North,Non-Functional,8737.412212820973,4736.518541498322,451.4094572063622,20532.73513131677,4565.590808152085,2758.0,171.0,0.0620014503263234,0.57,93.2414958586386,0.2285,34.573765,5.864280700683594,0.7846500000000001,23.31,9.81378936767578,1
Protected Well,Well,Public Tapstand,Kakamega,Lurambi,Mahiakalo,"Functional, not in use",3992.6140693439456,1962.504645432755,7174.671427427085,4545.430380400544,11175.634672627944,8105.0,502.0,0.0619370758790869,1.6733333333333331,67.73253763292519,0.316908,34.773513,6.061765670776367,0.75115,23.05000000000001,14.517861366271973,2
Protected Well,Well,Motorized Pump - Electric,Busia,Teso North,Malaba North,Non-Functional,14876.611514046856,4177.489347346522,1451.3207547466557,31513.773559015288,3291.311016945671,1318.0,202.0,0.1532625189681335,0.6733333333333333,93.32971041054398,0.649847,34.308132,4.376666069030762,0.69215,25.120000000000005,3.259758949279785,1
Protected Well,Well,Motorized Pump - Electric,Busia,Nambale,Bukhayo Central,Non-Functional,3135.0052916785457,8458.447392861983,498.0446721508709,19328.714668736546,14377.277902855172,1956.0,155.0,0.079243353783231,0.5166666666666667,93.3002962906252,0.4206,34.257738,5.305465698242188,0.7423500000000001,24.930000000000007,4.002185821533203,1
Protected Well,Well,Motorized Pump - Electric,Busia,Nambale,Bukhayo Central,Non-Functional,1815.2364796220936,6009.903541305308,1602.4346035644455,20982.246120620217,16569.182108259894,1237.0,219.0,0.1770412287793047,0.73,94.12740650667872,0.433418,34.275902,5.525765895843506,0.7304,25.160000000000025,4.362236022949219,1
Protected Well,Well,Motorized Pump - Electric,Migori,Rongo,South Kamagambo,Non-Functional,25940.00358190318,7953.107076026365,1274.8917788335075,26466.615967263853,8776.868769962419,1337.0,434.0,0.3246073298429319,1.4466666666666668,93.65387840316104,-0.836822,34.597855,3.1799232959747314,0.7627,23.170000000000016,3.876227378845215,1
Piped Water,Piped Water,Public Tapstand,Kisumu,Kisumu West,West Kisumu,Non-Functional,824.4560502815191,221.3488959144028,6177.938495348322,12316.725321241474,10158.378013452982,2156.5,341.0,0.1812778603268945,1.1566666666666667,67.64719069136274,-0.046824,34.658582,1.998175382614136,0.7634500000000001,24.125000000000057,6.734659194946289,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Shinyalu,Murhanda,Non-Functional,5932.240501258028,6047.490725555669,298.33941948287213,6365.991061625447,5360.198756869321,3071.0,370.0,0.1204819277108433,1.2333333333333334,93.50638996919308,0.2534,34.79887,6.13734245300293,0.7885500000000001,22.45500000000004,10.529972076416016,2
Protected Well,Well,Hand Pump,Kajiado,Kajiado Central,Matapato North,Functional,84336.74004855393,37314.70937797514,32080.43767058458,98078.6141017828,12634.814889202817,172.0,103.0,0.5988372093023255,0.3433333333333333,26.09468248485312,-2.213369,36.714809,0.4045087397098541,0.431,24.430000000000007,0.3039801120758056,1
Protected Well,Well,Hand Pump - Afridev,Kajiado,Kajiado South,Rombo,Functional,11741.668798766836,5774.246456396783,2495.9034839999563,50681.73435999098,15503.78902508079,1057.0,526.0,0.4976348155156102,1.7533333333333334,25.046994549452467,-3.09469,37.723122,0.3418768942356109,0.3848,30.470000000000027,0.6970237493515015,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marenyo - Shianda,Non-Functional,10295.299206078542,1265.69673015814,4326.001653903802,26206.571312145807,4463.823937641715,2631.0,147.0,0.0558722919042189,0.49,93.15336468647514,0.190273,34.533474,6.072510242462158,0.7668,23.49000000000001,8.177055358886719,1
Undefined Well,Well,Public Tapstand,Makueni,Makueni,Kathonzweni,Non-Functional,33418.235459268704,22.237219216369173,499.86790527377656,76398.79241889383,30118.71367698385,720.0,327.0,0.4541666666666666,1.09,67.86075998358423,-2.012392,37.772531,0.0295878630131483,0.36555,29.485000000000014,1.6191010475158691,1
Protected Well,Well,Public Tapstand,Kakamega,Ikolomani,Idakho Central,"Functional, not in use",8887.639567674476,8205.09416820894,249.7517374356269,10187.677097893358,5329.493461507354,3554.0,255.0,0.0717501406865503,0.85,67.75389118766773,0.198473,34.71428,6.251596927642822,0.7671,22.74000000000001,12.724425315856934,1
Borehole/Tubewell,Well,Motorized Pump,Kiambu,Lari,Lari/Kirenga,Functional,1497.1920122342196,1714.2460836997566,1101.311674563642,34237.65484152785,7595.011624290239,3725.0,3589.0,0.963489932885906,11.963333333333331,26.004359895086143,-1.048954,36.616131,1.4567971229553225,0.5056,17.220000000000027,7.018162727355957,2
Undefined Well,Well,Public Tapstand,Busia,Budalangi,Bunyala North,"Functional, not in use",26210.87426033871,1602.1917726507957,2271.9688668660924,39878.99198711072,26402.95676614918,647.0,73.0,0.1128284389489953,0.2433333333333333,67.86075998358423,0.110932,34.037256,2.181748628616333,0.6746,25.89500000000004,2.268493413925171,1
Protected Well,Well,Motorized Pump - Electric,Busia,Nambale,Bukhayo East,Non-Functional,1722.118344612337,2050.727699934724,2760.2073466077936,23110.34849160101,16918.626418678286,889.0,370.0,0.4161979752530934,1.2333333333333334,93.3002962906252,0.479997,34.297733,5.299216270446777,0.7189500000000001,25.170000000000016,3.68854546546936,2
Protected Well,Well,Motorized Pump - Electric,Busia,Matayos,Matayos South,Non-Functional,1136.646661896219,6003.394122261803,2722.0325667455763,16437.82888988013,6087.582662743674,2401.0,222.0,0.0924614743856726,0.74,93.7129388939502,0.356347,34.188454,5.273308753967285,0.7591,25.230000000000015,5.6258745193481445,2
Protected Well,Well,Motorized Pump - Electric,Homa Bay,Kabondo Kasipul,Kabondo East,Non-Functional,29801.111616166505,6469.110886976244,3056.549351140616,29866.324238297097,13575.641669449276,2342.0,1125.0,0.4803586678052946,3.75,95.11163322434358,-0.44521,34.917419,3.023556709289551,0.7517,23.19000000000005,6.4852705001831055,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Tongaren,Soysambu/ Mitua,Non-Functional,28521.76691876482,7692.28587522476,3308.466577533092,37760.90477107248,16749.011024926862,1707.0,1368.0,0.8014059753954306,4.56,93.50638996919308,0.75674,35.027222,5.427324295043945,0.77395,21.38000000000005,5.297571182250977,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marenyo - Shianda,Non-Functional,7692.96654920252,5363.650697928496,659.4175557923021,30751.617259044,4190.704875928067,3606.0,128.0,0.0354963948973932,0.4266666666666667,99.96848364814444,0.17863,34.494064,5.61196231842041,0.7754500000000001,23.83000000000004,7.787583827972412,1
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Makueni,Mbooni,Mbooni,"Functional, needs repair",15566.455155993495,11785.63937052451,48.27062738923012,23880.295456200904,17538.536911394876,2226.0,721.0,0.3238993710691824,1.1566666666666667,67.7752514743934,-1.618303,37.457796,0.418095201253891,0.4999,20.82000000000005,5.79128360748291,1
Protected Well,Well,Motorized Pump - Electric,Busia,Nambale,Bukhayo Central,Non-Functional,4643.75434553582,8082.215463310729,1122.0325783584244,21604.40869548831,14043.93803556683,1426.0,119.0,0.0834502103786816,0.3966666666666666,94.15708138374455,0.406988,34.275002,5.525765895843506,0.7385,25.095000000000027,3.766563892364502,1
Borehole/Tubewell,Well,Hand Pump - Afridev,Embu,Manyatta,Mbeti North,"Functional, not in use",6525.0410926367695,8106.144321590517,3190.336587507374,9166.88032975733,14432.110726286735,756.0,582.0,0.7698412698412699,1.94,26.03716824324743,-0.541914,37.540638,0.5825445055961609,0.54325,22.555000000000007,2.431344509124756,1
Protected Well,Well,Hand Pump - Afridev,Kajiado,Kajiado South,Rombo,Functional,17110.87732031179,10089.370092576764,116.71818554557132,53600.78054952229,18215.5955746032,456.0,287.0,0.6293859649122807,0.9566666666666668,25.15777080041054,-3.124123,37.770935,0.229069322347641,0.4073,31.495000000000005,0.4754544794559479,1
Protected Well,Well,Public Tapstand,Kakamega,Ikolomani,Idakho Central,"Functional, not in use",9026.411869496036,7538.296852540534,315.12483260960823,12656.603914637548,7496.947530364731,2927.0,366.0,0.1250427058421592,1.22,67.73253763292519,0.19584,34.676653,6.251596927642822,0.7915000000000001,23.03000000000003,8.701452255249023,2
Protected Well,Well,Hand Pump,Kakamega,Butere,Marama West,Non-Functional,10850.866922196055,987.9136389580694,844.2777425236824,24937.36374493387,1076.2719372956656,3537.0,95.0,0.0268589199886909,0.3166666666666666,63.654478278392986,0.226,34.533333,6.072510242462158,0.7764000000000001,23.53000000000003,9.010899543762209,1
Protected Well,Well,Motorized Pump - Electric,Siaya,Ugunja,Sigomere,Non-Functional,12713.963735386362,9786.31165191395,1104.7502032714049,40626.69932221784,10773.33729558886,1346.0,142.0,0.1054977711738484,0.4733333333333333,95.29168608539447,0.252107,34.38636,5.357344627380371,0.74955,24.78000000000003,4.729358673095703,1
Protected Well,Well,Motorized Pump - Electric,Busia,Matayos,Matayos South,Non-Functional,3243.0627966338784,7490.099668382433,1567.580180872636,13464.90376645869,9441.520272733756,2240.0,499.0,0.2227678571428571,1.663333333333333,85.47244265543571,0.354105,34.134373,3.863784074783325,0.7536,25.325000000000045,5.125294208526611,2
Borehole/Tubewell,Well,Hand Pump - Afridev,Busia,Nambale,Bukhayo East,Non-Functional,4841.592532572391,5763.029742612301,17.82465770527074,32828.430482679025,13873.719329610269,3275.0,501.0,0.1529770992366412,1.67,25.3488139916056,0.482021,34.385052,5.6537933349609375,0.66945,25.045000000000016,5.197591304779053,2
Borehole/Tubewell,Well,Hand Pump,Homa Bay,Suba,Gwassi South,Non-Functional,68284.84205053379,5531.877784814974,1087.253326280373,69685.61138119441,35330.50118684977,268.0,264.0,0.9850746268656716,0.88,21.42853214326243,-0.735167,34.14518,1.5094239711761477,0.6504,26.08500000000004,1.199105143547058,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Lugari,Chekalini,Non-Functional,37292.83907012684,8660.07029991546,1566.9085693862487,43035.80537331144,14398.194140937392,2303.0,479.0,0.2079895788102475,1.596666666666667,93.7129388939502,0.64503,34.892673,5.503329277038574,0.7928000000000001,22.32000000000005,4.473565578460693,1
Piped Water,Piped Water,Hand Pump,Kiambu,Ruiru,Gitothua,Functional,78.88571187300906,1127.858973981946,3064.6391663437325,19710.514643427272,2202.6285964110875,2156.5,341.0,0.1812778603268945,1.1566666666666667,25.9225197751286,-1.160355,36.945526,0.7132768034934998,0.1858,25.84333333333336,45.193809509277344,2
Borehole/Tubewell,Well,Public Tapstand,Siaya,Alego Usonga,Central Alego,"Functional, not in use",9552.143582719658,2733.4396682507736,91.49068338420672,41071.14204469576,9523.311331920424,2052.0,284.0,0.138401559454191,0.9466666666666668,67.75389118766773,0.122677,34.227425,3.407571315765381,0.65505,25.44000000000005,4.2265214920043945,1
Protected Well,Well,Motorized Pump - Electric,Busia,Matayos,Matayos South,Non-Functional,783.8426010608821,6556.171812561585,458.2483260634768,14664.008377908322,7384.855377276433,3467.0,429.0,0.1237381021055667,1.43,89.61081311791284,0.357042,34.163269,4.47102689743042,0.7512500000000001,25.00500000000005,6.686028957366943,3
Protected Well,Well,Motorized Pump - Electric,Busia,Matayos,Mayenje,Non-Functional,2897.5430555428184,3061.011682442586,3547.631554526519,5164.099722147176,3874.871206195504,2168.0,195.0,0.0899446494464944,0.65,95.11163322434358,0.430013,34.11805,4.2953643798828125,0.76275,24.670000000000016,6.235507011413574,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Webuye East,Mihuu,Non-Functional,27438.20815482736,14051.422782384356,826.5533704210501,44513.26712499262,8698.723282365816,1844.0,1125.0,0.6100867678958786,3.75,89.63906408074857,0.684143,34.786934,5.18563175201416,0.7866500000000001,22.32000000000005,8.93902587890625,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Tongaren,Milima,Non-Functional,32074.851378089807,3408.453449204112,689.5362580850174,55590.68543402571,11609.046659668393,1966.0,439.0,0.2232960325534079,1.4633333333333334,89.61081311791284,0.780957,34.820869,4.541803359985352,0.78295,22.135000000000048,6.165532112121582,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Navakholo,Ingostse-Mathia,Non-Functional,7048.3300600908,843.9580534895858,1077.020491947185,8018.440738482515,15577.37505204528,1862.0,1130.0,0.60687432867884,3.7666666666666666,93.2414958586386,0.345117,34.712341,5.755876541137695,0.7347,23.095000000000027,6.790798664093018,2
Borehole/Tubewell,Well,Hand Pump,Homa Bay,Homa Bay Town,Homa Bay West,Non-Functional,33037.09302911178,1517.1003780156016,17.621279960363857,34594.8133522338,8875.58295419251,1667.0,1001.0,0.6004799040191962,3.3366666666666664,21.74835955206188,-0.6313,34.45932,2.599721193313598,0.7241500000000001,24.69500000000005,3.648456335067749,2
Undefined Well,Well,Public Tapstand,Kisumu,Nyando,Ahero,"Functional, not in use",2445.660744038356,8755.070815267505,1127.746995910187,25145.27792947339,7849.709298014306,1554.0,88.0,0.0566280566280566,0.2933333333333333,67.83937274769593,-0.13352,34.978004,2.615161657333374,0.6435500000000001,25.96000000000004,3.615349054336548,1
Borehole/Tubewell,Well,Hand Pump - Afridev,Kisumu,Nyando,Ahero,Functional,8321.114451306392,9157.492873092811,4795.8484234868965,20562.74909466868,7461.51692849742,2079.0,234.0,0.1125541125541125,0.78,24.67088020333949,-0.231846,34.887287,2.117335796356201,0.6960000000000001,26.06,14.343381881713867,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Vihiga,South Maragoli,Non-Functional,8278.093578012447,2869.48349853471,3590.4305162997243,12847.361376099358,3543.5827110556443,2489.0,380.0,0.1526717557251908,1.2666666666666666,92.80167222015916,0.003422,34.707661,4.014634132385254,0.7488,22.96000000000004,8.57220458984375,2
Protected Well,Well,Motorized Pump - Electric,Siaya,Gem,Yala Township,Non-Functional,2922.4699714805733,5150.881342785638,6594.439156775322,31251.75189115897,9997.765681677743,3289.0,221.0,0.067193675889328,0.7366666666666667,93.50638996919308,0.127228,34.515945,5.013889789581299,0.7758,23.75500000000005,9.9686861038208,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Khwisero,Kisa Central,Non-Functional,8151.211039200963,1816.5766944582413,5039.392542012115,26972.7035089261,6328.558558409015,2548.0,158.0,0.0620094191522762,0.5266666666666666,93.3002962906252,0.17216,34.534309,5.908218860626221,0.7801,23.515000000000043,5.404041767120361,0
Borehole/Tubewell,Well,Public Tapstand,Migori,Kuria East,Gokeharaka/Getambwega,Non-Functional,65654.16422385232,2864.201152590485,3885.2548432736535,68820.13364033787,8771.948130997665,2135.0,413.0,0.1934426229508196,1.3766666666666667,93.27089144096396,-1.25868,34.568924,2.2957825660705566,0.71855,22.850000000000023,5.06297492980957,1
Protected Well,Well,Hand Pump - Afridev,Busia,Matayos,Matayos South,Non-Functional,6667.02386704337,6155.999970488042,4477.8880425001,18986.38631657653,10391.526180000044,1768.0,162.0,0.0916289592760181,0.54,25.38079527160124,0.388317,34.241791,5.455283164978027,0.76775,25.56500000000005,4.934749126434326,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Shinyalu,Isukha North,Non-Functional,7651.518831971606,5739.745758009672,5829.211221129475,8285.334739478327,13307.950057657506,2809.0,377.0,0.1342114631541474,1.2566666666666666,93.65387840316104,0.329185,34.808842,6.061765670776367,0.77325,22.900000000000038,8.784987449645996,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Hamisi,Shamakhokho,Non-Functional,19953.450074643297,235.5877797025177,1381.5215017970377,20232.37443396418,5398.726713920592,4474.0,245.0,0.054760840411265,0.8166666666666667,99.96848364814444,0.113173,34.816906,6.576106071472168,0.6945,22.720000000000027,20.837759017944336,1
